Medicine,Side Effect,Seriousness,Severity Score,Frequency,Active Ingredient,Alternatives
Hydroxyzine,Anxiety,Serious,0.2,442,hydroxyzine hydrochloride,"Buclizine  , niacin,  hydroxyzine , pentaerytitol"
Hydroxyzine,Depression,Serious,0.2,367,hydroxyzine hydrochloride,"Buclizine  , niacin,  hydroxyzine , pentaerytitol"
Hydroxyzine,Diarrhoea,Serious,0.2,496,hydroxyzine hydrochloride,"Buclizine  , niacin,  hydroxyzine , pentaerytitol"
Hydroxyzine,Dizziness,Serious,1.7,407,hydroxyzine hydrochloride,"Buclizine  , niacin,  hydroxyzine , pentaerytitol"
Hydroxyzine,Drug abuse,Serious,0,450,hydroxyzine hydrochloride,"Buclizine  , niacin,  hydroxyzine , pentaerytitol"
Hydroxyzine,Drug ineffective,Serious,0,803,hydroxyzine hydrochloride,"Buclizine  , niacin,  hydroxyzine , pentaerytitol"
Hydroxyzine,Drug interaction,Serious,0.9,374,hydroxyzine hydrochloride,"Buclizine  , niacin,  hydroxyzine , pentaerytitol"
Hydroxyzine,Dyspnoea,Serious,0,615,hydroxyzine hydrochloride,"Buclizine  , niacin,  hydroxyzine , pentaerytitol"
Hydroxyzine,Fall,Serious,0.2,376,hydroxyzine hydrochloride,"Buclizine  , niacin,  hydroxyzine , pentaerytitol"
Hydroxyzine,Fatigue,Serious,0,556,hydroxyzine hydrochloride,"Buclizine  , niacin,  hydroxyzine , pentaerytitol"
Hydroxyzine,Headache,Serious,0.2,479,hydroxyzine hydrochloride,"Buclizine  , niacin,  hydroxyzine , pentaerytitol"
Hydroxyzine,Insomnia,Serious,0,447,hydroxyzine hydrochloride,"Buclizine  , niacin,  hydroxyzine , pentaerytitol"
Hydroxyzine,Nausea,Non-Serious,0,562,hydroxyzine hydrochloride,"Buclizine  , niacin,  hydroxyzine , pentaerytitol"
Hydroxyzine,Pain,Non-Serious,0,407,hydroxyzine hydrochloride,"Buclizine  , niacin,  hydroxyzine , pentaerytitol"
Hydroxyzine,Toxicity to various agents,Serious,0.4,604,hydroxyzine hydrochloride,"Buclizine  , niacin,  hydroxyzine , pentaerytitol"
Ibuprofen,Arthralgia,Serious,0,206,"ibuprofen, sodium salt","phenylepine, ibuprofen , vitamin B12"
Ibuprofen,Diarrhoea,Serious,0.5,293,"ibuprofen, sodium salt","phenylepine, ibuprofen , vitamin B12"
Ibuprofen,Dizziness,Serious,0,191,"ibuprofen, sodium salt","phenylepine, ibuprofen , vitamin B12"
Ibuprofen,Drug ineffective,Non-Serious,0,386,"ibuprofen, sodium salt","phenylepine, ibuprofen , vitamin B12"
Ibuprofen,Drug interaction,Serious,0,184,"ibuprofen, sodium salt","phenylepine, ibuprofen , vitamin B12"
Ibuprofen,Dyspnoea,Serious,0.5,244,"ibuprofen, sodium salt","phenylepine, ibuprofen , vitamin B12"
Ibuprofen,Fatigue,Serious,0,280,"ibuprofen, sodium salt","phenylepine, ibuprofen , vitamin B12"
Ibuprofen,Headache,Serious,0.3,257,"ibuprofen, sodium salt","phenylepine, ibuprofen , vitamin B12"
Ibuprofen,Nausea,Serious,0.2,326,"ibuprofen, sodium salt","phenylepine, ibuprofen , vitamin B12"
Ibuprofen,Pain,Serious,0.5,282,"ibuprofen, sodium salt","phenylepine, ibuprofen , vitamin B12"
Ibuprofen,Pain in extremity,Serious,0,186,"ibuprofen, sodium salt","phenylepine, ibuprofen , vitamin B12"
Ibuprofen,Pneumonia,Serious,0.2,200,"ibuprofen, sodium salt","phenylepine, ibuprofen , vitamin B12"
Ibuprofen,Pyrexia,Non-Serious,0,229,"ibuprofen, sodium salt","phenylepine, ibuprofen , vitamin B12"
Ibuprofen,Toxicity to various agents,Non-Serious,0,219,"ibuprofen, sodium salt","phenylepine, ibuprofen , vitamin B12"
Ibuprofen,Vomiting,Non-Serious,0,294,"ibuprofen, sodium salt","phenylepine, ibuprofen , vitamin B12"
Indomethacin,Abdominal pain,Serious,0.4,70,indomethacin sodium,"indomethacin , methocarbamol , polidocanol"
Indomethacin,Arthralgia,Serious,0.2,418,indomethacin sodium,"indomethacin , methocarbamol , polidocanol"
Indomethacin,Asthenia,Serious,0.2,342,indomethacin sodium,"indomethacin , methocarbamol , polidocanol"
Indomethacin,Back pain,Non-Serious,0,56,indomethacin sodium,"indomethacin , methocarbamol , polidocanol"
Indomethacin,Diarrhoea,Serious,0,602,indomethacin sodium,"indomethacin , methocarbamol , polidocanol"
Indomethacin,Dizziness,Non-Serious,0,380,indomethacin sodium,"indomethacin , methocarbamol , polidocanol"
Indomethacin,Drug hypersensitivity,Non-Serious,0,69,indomethacin sodium,"indomethacin , methocarbamol , polidocanol"
Indomethacin,Drug ineffective,Serious,0.4,593,indomethacin sodium,"indomethacin , methocarbamol , polidocanol"
Indomethacin,Dyspnoea,Serious,0.2,532,indomethacin sodium,"indomethacin , methocarbamol , polidocanol"
Indomethacin,Fall,Serious,0.2,337,indomethacin sodium,"indomethacin , methocarbamol , polidocanol"
Indomethacin,Fatigue,Serious,0,601,indomethacin sodium,"indomethacin , methocarbamol , polidocanol"
Indomethacin,Headache,Serious,0,436,indomethacin sodium,"indomethacin , methocarbamol , polidocanol"
Indomethacin,Malaise,Serious,0.2,338,indomethacin sodium,"indomethacin , methocarbamol , polidocanol"
Indomethacin,Nausea,Serious,0,572,indomethacin sodium,"indomethacin , methocarbamol , polidocanol"
Indomethacin,Pain,Serious,0.2,400,indomethacin sodium,"indomethacin , methocarbamol , polidocanol"
Indomethacin,Pain in extremity,Serious,0.4,63,indomethacin sodium,"indomethacin , methocarbamol , polidocanol"
Indomethacin,Pneumonia,Serious,0.2,362,indomethacin sodium,"indomethacin , methocarbamol , polidocanol"
Indomethacin,Pyrexia,Serious,0.1,378,indomethacin sodium,"indomethacin , methocarbamol , polidocanol"
Indomethacin,Vomiting,Serious,0,422,indomethacin sodium,"indomethacin , methocarbamol , polidocanol"
Insulin,Asthenia,Serious,0.3,223,"insulin, regular, human","insulin, metformin"
Insulin,Diarrhoea,Serious,0,347,"insulin, regular, human","insulin, metformin"
Insulin,Dizziness,Serious,2,252,"insulin, regular, human","insulin, metformin"
Insulin,Drug ineffective,Non-Serious,0,359,"insulin, regular, human","insulin, metformin"
Insulin,Dyspnoea,Serious,0.3,433,"insulin, regular, human","insulin, metformin"
Insulin,Fall,Serious,0.2,220,"insulin, regular, human","insulin, metformin"
Insulin,Fatigue,Serious,0,389,"insulin, regular, human","insulin, metformin"
Insulin,Headache,Serious,0.2,230,"insulin, regular, human","insulin, metformin"
Insulin,Malaise,Serious,0,210,"insulin, regular, human","insulin, metformin"
Insulin,Nausea,Non-Serious,0,311,"insulin, regular, human","insulin, metformin"
Insulin,Off label use,Non-Serious,0,226,"insulin, regular, human","insulin, metformin"
Insulin,Pain,Serious,0,286,"insulin, regular, human","insulin, metformin"
Insulin,Pneumonia,Serious,0,214,"insulin, regular, human","insulin, metformin"
Insulin,Type 2 diabetes mellitus,Serious,0,235,"insulin, regular, human","insulin, metformin"
Insulin,Vomiting,Non-Serious,0,242,"insulin, regular, human","insulin, metformin"
Ketotifen,Arthralgia,Non-Serious,0,408,ketotifen fumarate,"ketotifen , theophylline, albuterol "
Ketotifen,Asthenia,Serious,0.3,421,ketotifen fumarate,"ketotifen , theophylline, albuterol "
Ketotifen,Diarrhoea,Serious,0,562,ketotifen fumarate,"ketotifen , theophylline, albuterol "
Ketotifen,Dizziness,Non-Serious,0,488,ketotifen fumarate,"ketotifen , theophylline, albuterol "
Ketotifen,Drug ineffective,Non-Serious,0,656,ketotifen fumarate,"ketotifen , theophylline, albuterol "
Ketotifen,Dyspnoea,Serious,0,566,ketotifen fumarate,"ketotifen , theophylline, albuterol "
Ketotifen,Fall,Serious,0.3,484,ketotifen fumarate,"ketotifen , theophylline, albuterol "
Ketotifen,Fatigue,Serious,0,616,ketotifen fumarate,"ketotifen , theophylline, albuterol "
Ketotifen,Headache,Serious,0.2,479,ketotifen fumarate,"ketotifen , theophylline, albuterol "
Ketotifen,Nausea,Non-Serious,0,667,ketotifen fumarate,"ketotifen , theophylline, albuterol "
Ketotifen,Off label use,Serious,0,391,ketotifen fumarate,"ketotifen , theophylline, albuterol "
Ketotifen,Pain,Serious,0.2,482,ketotifen fumarate,"ketotifen , theophylline, albuterol "
Ketotifen,Pain in extremity,Serious,0.2,385,ketotifen fumarate,"ketotifen , theophylline, albuterol "
Ketotifen,Pneumonia,Serious,0.6,463,ketotifen fumarate,"ketotifen , theophylline, albuterol "
Ketotifen,Vomiting,Serious,0.2,423,ketotifen fumarate,"ketotifen , theophylline, albuterol "
Lamotrigine,Anxiety,Serious,0.2,470,lamotrigine,"lamotrigine, Lithium"
Lamotrigine,Asthenia,Non-Serious,0,465,lamotrigine,"lamotrigine, Lithium"
Lamotrigine,Diarrhoea,Serious,0,828,lamotrigine,"lamotrigine, Lithium"
Lamotrigine,Dizziness,Serious,0.2,662,lamotrigine,"lamotrigine, Lithium"
Lamotrigine,Drug ineffective,Serious,0.2,998,lamotrigine,"lamotrigine, Lithium"
Lamotrigine,Dyspnoea,Serious,0.2,722,lamotrigine,"lamotrigine, Lithium"
Lamotrigine,Fatigue,Serious,0.2,871,lamotrigine,"lamotrigine, Lithium"
Lamotrigine,Headache,Serious,0.2,776,lamotrigine,"lamotrigine, Lithium"
Lamotrigine,Malaise,Serious,0.3,555,lamotrigine,"lamotrigine, Lithium"
Lamotrigine,Nausea,Serious,0.2,930,lamotrigine,"lamotrigine, Lithium"
Lamotrigine,Off label use,Non-Serious,0,489,lamotrigine,"lamotrigine, Lithium"
Lamotrigine,Pain,Non-Serious,0,720,lamotrigine,"lamotrigine, Lithium"
Lamotrigine,Pyrexia,Serious,0.2,515,lamotrigine,"lamotrigine, Lithium"
Lamotrigine,Rash,Serious,0.2,490,lamotrigine,"lamotrigine, Lithium"
Lamotrigine,Vomiting,Serious,0.2,615,lamotrigine,"lamotrigine, Lithium"
Lansoprazole,Anaemia,Non-Serious,0,234,lansoprazole,"amoxicillin , claritomycin , lansoprazole"
Lansoprazole,Anxiety,Serious,0,470,lansoprazole,"amoxicillin , claritomycin , lansoprazole"
Lansoprazole,Asthenia,Serious,0.2,465,lansoprazole,"amoxicillin , claritomycin , lansoprazole"
Lansoprazole,Diarrhoea,Non-Serious,0,828,lansoprazole,"amoxicillin , claritomycin , lansoprazole"
Lansoprazole,Dizziness,Serious,0.1,662,lansoprazole,"amoxicillin , claritomycin , lansoprazole"
Lansoprazole,Drug ineffective,Non-Serious,0,998,lansoprazole,"amoxicillin , claritomycin , lansoprazole"
Lansoprazole,Dyspnoea,Serious,0.1,722,lansoprazole,"amoxicillin , claritomycin , lansoprazole"
Lansoprazole,Fall,Serious,0.2,269,lansoprazole,"amoxicillin , claritomycin , lansoprazole"
Lansoprazole,Fatigue,Non-Serious,0,871,lansoprazole,"amoxicillin , claritomycin , lansoprazole"
Lansoprazole,Headache,Non-Serious,0,776,lansoprazole,"amoxicillin , claritomycin , lansoprazole"
Lansoprazole,Malaise,Serious,0.4,555,lansoprazole,"amoxicillin , claritomycin , lansoprazole"
Lansoprazole,Nausea,Non-Serious,0,930,lansoprazole,"amoxicillin , claritomycin , lansoprazole"
Lansoprazole,Off label use,Serious,0,489,lansoprazole,"amoxicillin , claritomycin , lansoprazole"
Lansoprazole,Pain,Serious,0,720,lansoprazole,"amoxicillin , claritomycin , lansoprazole"
Lansoprazole,Pneumonia,Serious,0.2,315,lansoprazole,"amoxicillin , claritomycin , lansoprazole"
Lansoprazole,Pyrexia,Serious,0,515,lansoprazole,"amoxicillin , claritomycin , lansoprazole"
Lansoprazole,Rash,Serious,0.4,490,lansoprazole,"amoxicillin , claritomycin , lansoprazole"
Lansoprazole,Vomiting,Serious,0.1,615,lansoprazole,"amoxicillin , claritomycin , lansoprazole"
Levetiracetam,Anxiety,Serious,0.2,470,levetiracetam,levetiracetam
Levetiracetam,Asthenia,Serious,0.6,465,levetiracetam,levetiracetam
Levetiracetam,Diarrhoea,Serious,0.2,828,levetiracetam,levetiracetam
Levetiracetam,Dizziness,Serious,0.2,662,levetiracetam,levetiracetam
Levetiracetam,Drug ineffective,Serious,0.6,998,levetiracetam,levetiracetam
Levetiracetam,Dyspnoea,Serious,0.2,722,levetiracetam,levetiracetam
Levetiracetam,Fatigue,Serious,0.2,871,levetiracetam,levetiracetam
Levetiracetam,Headache,Serious,0.2,776,levetiracetam,levetiracetam
Levetiracetam,Malaise,Serious,0.2,555,levetiracetam,levetiracetam
Levetiracetam,Nausea,Serious,0.2,930,levetiracetam,levetiracetam
Levetiracetam,Off label use,Serious,0.2,489,levetiracetam,levetiracetam
Levetiracetam,Pain,Serious,0.2,720,levetiracetam,levetiracetam
Levetiracetam,Pyrexia,Serious,0,515,levetiracetam,levetiracetam
Levetiracetam,Rash,Serious,0.2,490,levetiracetam,levetiracetam
Levetiracetam,Vomiting,Serious,0,615,levetiracetam,levetiracetam
Levodopa,Aggression,Serious,0.2,261,levodopa,"carbidopa , entacapone , levodopa"
Levodopa,Anxiety,Non-Serious,0,345,levodopa,"carbidopa , entacapone , levodopa"
Levodopa,Depression,Non-Serious,0,309,levodopa,"carbidopa , entacapone , levodopa"
Levodopa,Dizziness,Serious,0.1,314,levodopa,"carbidopa , entacapone , levodopa"
Levodopa,Drug ineffective,Serious,0,1009,levodopa,"carbidopa , entacapone , levodopa"
Levodopa,Dyskinesia,Non-Serious,0,292,levodopa,"carbidopa , entacapone , levodopa"
Levodopa,Fall,Serious,0,323,levodopa,"carbidopa , entacapone , levodopa"
Levodopa,Fatigue,Serious,0,411,levodopa,"carbidopa , entacapone , levodopa"
Levodopa,Headache,Non-Serious,0,409,levodopa,"carbidopa , entacapone , levodopa"
Levodopa,Insomnia,Serious,0,336,levodopa,"carbidopa , entacapone , levodopa"
Levodopa,Nausea,Non-Serious,0,387,levodopa,"carbidopa , entacapone , levodopa"
Levodopa,Product quality issue,Serious,0.1,266,levodopa,"carbidopa , entacapone , levodopa"
Levodopa,Product substitution issue,Serious,0.1,522,levodopa,"carbidopa , entacapone , levodopa"
Levodopa,Somnolence,Non-Serious,0,264,levodopa,"carbidopa , entacapone , levodopa"
Levodopa,Tremor,Non-Serious,0,277,levodopa,"carbidopa , entacapone , levodopa"
Levothyroxine,Anxiety,Serious,0.2,470,levothyroxine sodium anhydrous,"levothyroxine , potassium iodide "
Levothyroxine,Asthenia,Serious,0,465,levothyroxine sodium anhydrous,"levothyroxine , potassium iodide "
Levothyroxine,Diarrhoea,Serious,0,828,levothyroxine sodium anhydrous,"levothyroxine , potassium iodide "
Levothyroxine,Dizziness,Serious,0,662,levothyroxine sodium anhydrous,"levothyroxine , potassium iodide "
Levothyroxine,Drug ineffective,Non-Serious,0,998,levothyroxine sodium anhydrous,"levothyroxine , potassium iodide "
Levothyroxine,Dyspnoea,Non-Serious,0,722,levothyroxine sodium anhydrous,"levothyroxine , potassium iodide "
Levothyroxine,Fatigue,Serious,0,871,levothyroxine sodium anhydrous,"levothyroxine , potassium iodide "
Levothyroxine,Headache,Non-Serious,0,776,levothyroxine sodium anhydrous,"levothyroxine , potassium iodide "
Levothyroxine,Malaise,Non-Serious,0,555,levothyroxine sodium anhydrous,"levothyroxine , potassium iodide "
Levothyroxine,Nausea,Non-Serious,0,930,levothyroxine sodium anhydrous,"levothyroxine , potassium iodide "
Levothyroxine,Off label use,Serious,0,489,levothyroxine sodium anhydrous,"levothyroxine , potassium iodide "
Levothyroxine,Pain,Non-Serious,0,720,levothyroxine sodium anhydrous,"levothyroxine , potassium iodide "
Levothyroxine,Pyrexia,Non-Serious,0,515,levothyroxine sodium anhydrous,"levothyroxine , potassium iodide "
Levothyroxine,Rash,Serious,0.2,490,levothyroxine sodium anhydrous,"levothyroxine , potassium iodide "
Levothyroxine,Vomiting,Serious,0.2,615,levothyroxine sodium anhydrous,"levothyroxine , potassium iodide "
Liothyronine,Anxiety,Non-Serious,0,470,liothyronine sodium,"flumethasone , liothyronine"
Liothyronine,Asthenia,Serious,0,465,liothyronine sodium,"flumethasone , liothyronine"
Liothyronine,Diarrhoea,Serious,0.1,828,liothyronine sodium,"flumethasone , liothyronine"
Liothyronine,Dizziness,Serious,0,662,liothyronine sodium,"flumethasone , liothyronine"
Liothyronine,Drug ineffective,Serious,0.2,998,liothyronine sodium,"flumethasone , liothyronine"
Liothyronine,Dyspnoea,Serious,0,722,liothyronine sodium,"flumethasone , liothyronine"
Liothyronine,Fatigue,Serious,0.1,871,liothyronine sodium,"flumethasone , liothyronine"
Liothyronine,Headache,Serious,0.2,776,liothyronine sodium,"flumethasone , liothyronine"
Liothyronine,Malaise,Serious,0,555,liothyronine sodium,"flumethasone , liothyronine"
Liothyronine,Nausea,Non-Serious,0,930,liothyronine sodium,"flumethasone , liothyronine"
Liothyronine,Off label use,Non-Serious,0,489,liothyronine sodium,"flumethasone , liothyronine"
Liothyronine,Pain,Serious,0,720,liothyronine sodium,"flumethasone , liothyronine"
Liothyronine,Pyrexia,Serious,0.1,515,liothyronine sodium,"flumethasone , liothyronine"
Liothyronine,Rash,Serious,0,490,liothyronine sodium,"flumethasone , liothyronine"
Liothyronine,Vomiting,Serious,0.2,615,liothyronine sodium,"flumethasone , liothyronine"
Lisinopril,Asthenia,Serious,0.2,223,lisinopril anhydrous,"hydrochlorothiazide , lisinopril"
Lisinopril,Diarrhoea,Non-Serious,0,347,lisinopril anhydrous,"hydrochlorothiazide , lisinopril"
Lisinopril,Dizziness,Serious,0,252,lisinopril anhydrous,"hydrochlorothiazide , lisinopril"
Lisinopril,Drug ineffective,Serious,0.2,359,lisinopril anhydrous,"hydrochlorothiazide , lisinopril"
Lisinopril,Dyspnoea,Non-Serious,0,433,lisinopril anhydrous,"hydrochlorothiazide , lisinopril"
Lisinopril,Fall,Serious,0.2,220,lisinopril anhydrous,"hydrochlorothiazide , lisinopril"
Lisinopril,Fatigue,Non-Serious,0,389,lisinopril anhydrous,"hydrochlorothiazide , lisinopril"
Lisinopril,Headache,Serious,0.2,230,lisinopril anhydrous,"hydrochlorothiazide , lisinopril"
Lisinopril,Malaise,Non-Serious,0,210,lisinopril anhydrous,"hydrochlorothiazide , lisinopril"
Lisinopril,Nausea,Non-Serious,0,311,lisinopril anhydrous,"hydrochlorothiazide , lisinopril"
Lisinopril,Off label use,Non-Serious,0,226,lisinopril anhydrous,"hydrochlorothiazide , lisinopril"
Lisinopril,Pain,Serious,0.6,286,lisinopril anhydrous,"hydrochlorothiazide , lisinopril"
Lisinopril,Pneumonia,Serious,0.5,214,lisinopril anhydrous,"hydrochlorothiazide , lisinopril"
Lisinopril,Type 2 diabetes mellitus,Serious,0,235,lisinopril anhydrous,"hydrochlorothiazide , lisinopril"
Lisinopril,Vomiting,Serious,0,242,lisinopril anhydrous,"hydrochlorothiazide , lisinopril"
Lithium,Diarrhoea,Non-Serious,0,202,lithium orotate,"aspirin , lithium , quinine,  lithium orotate"
Lithium,Dizziness,Serious,0.2,187,lithium orotate,"aspirin , lithium , quinine,  lithium orotate"
Lithium,Drug dose omission,Serious,0,181,lithium orotate,"aspirin , lithium , quinine,  lithium orotate"
Lithium,Drug ineffective,Non-Serious,0,517,lithium orotate,"aspirin , lithium , quinine,  lithium orotate"
Lithium,Drug interaction,Non-Serious,0,311,lithium orotate,"aspirin , lithium , quinine,  lithium orotate"
Lithium,Fatigue,Serious,0.2,242,lithium orotate,"aspirin , lithium , quinine,  lithium orotate"
Lithium,Foetal exposure during pregnancy,Serious,0,179,lithium orotate,"aspirin , lithium , quinine,  lithium orotate"
Lithium,Headache,Serious,0.2,253,lithium orotate,"aspirin , lithium , quinine,  lithium orotate"
Lithium,Nausea,Serious,0.2,311,lithium orotate,"aspirin , lithium , quinine,  lithium orotate"
Lithium,Off label use,Serious,0.3,178,lithium orotate,"aspirin , lithium , quinine,  lithium orotate"
Lithium,Product quality issue,Non-Serious,0,198,lithium orotate,"aspirin , lithium , quinine,  lithium orotate"
Lithium,Somnolence,Non-Serious,0,218,lithium orotate,"aspirin , lithium , quinine,  lithium orotate"
Lithium,Toxicity to various agents,Serious,0.2,297,lithium orotate,"aspirin , lithium , quinine,  lithium orotate"
Lithium,Tremor,Serious,0.2,190,lithium orotate,"aspirin , lithium , quinine,  lithium orotate"
Lithium,Vomiting,Serious,0.2,230,lithium orotate,"aspirin , lithium , quinine,  lithium orotate"
Lorazepam,Arthralgia,Non-Serious,0,206,lorazepam,"lorazepam, Buspirone, Gabapentin, Hydroxyzine, Diphenhydramine"
Lorazepam,Cardiac disorder,Serious,0.3,140,lorazepam,"lorazepam, Buspirone, Gabapentin, Hydroxyzine, Diphenhydramine"
Lorazepam,Completed suicide,Serious,0.4,126,lorazepam,"lorazepam, Buspirone, Gabapentin, Hydroxyzine, Diphenhydramine"
